Name:;Data 8199 2391 4/19/2024 14:37:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Owner:;VLIR-UOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comments:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acquisition Date:;4/19/2024 2:37:37 PM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
&Instrument:;34972A;Address:;USB0::2391::8199::MY57007646::0::INSTR;Modules:;1;Slot1:;34901A;;;;;;;;;;;;;;;;;;;;;;;;;;
Total Channels:;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Channel;Name;Function;Range;Resolution;AdvSettings;Scale;Gain;Offset;Label;Test;Low;High;HWAlarm;;;;;;;;;;;;;;;;;;;;
899;4/19/2024 15:07:33:217;154.656;0;156.5;0;155.509;0;154.977;0;155.004;0;135.571;0;155.243;0;156.071;0;154.741;0;17.384;0;79.2;0;145.565;0;143.522;0;140.146;0;150.965;0;17.267;0
900;4/19/2024 15:07:35:217;154.759;0;156.465;0;155.675;0;155.172;0;155.263;0;135.775;0;155.533;0;155.858;0;155.036;0;17.384;0;78.908;0;145.816;0;143.737;0;140.345;0;151.397;0;17.275;0
901;4/19/2024 15:07:37:217;154.987;0;156.52;0;156.164;0;155.298;0;155.295;0;135.957;0;155.722;0;155.729;0;155.307;0;17.378;0;78.845;0;146.187;0;144.145;0;140.669;0;151.571;0;17.275;0
902;4/19/2024 15:07:39:217;155.258;0;156.691;0;156.326;0;155.777;0;155.167;0;136.446;0;155.718;0;155.859;0;155.543;0;17.367;0;79.015;0;146.483;0;144.519;0;140.8;0;151.908;0;17.275;0
903;4/19/2024 15:07:41:217;156.021;0;157.699;0;156.823;0;155.996;0;155.541;0;137.02;0;155.834;0;156.125;0;155.78;0;17.386;0;79.228;0;146.81;0;144.613;0;140.92;0;152.171;0;17.277;0
904;4/19/2024 15:07:43:217;156.253;0;157.735;0;157.039;0;155.806;0;155.946;0;137.261;0;156.131;0;156.383;0;155.949;0;17.338;0;79.381;0;147.422;0;144.608;0;140.918;0;152.505;0;17.275;0
905;4/19/2024 15:07:45:217;156.708;0;157.678;0;157.328;0;155.938;0;156.19;0;137.624;0;156.244;0;156.48;0;156.191;0;17.349;0;79.312;0;147.566;0;144.674;0;140.931;0;152.697;0;17.267;0
906;4/19/2024 15:07:47:217;156.526;0;157.751;0;157.457;0;156.109;0;156.39;0;138.221;0;156.326;0;156.548;0;156.504;0;17.356;0;79.193;0;147.626;0;145.095;0;141.156;0;152.626;0;17.267;0
907;4/19/2024 15:07:49:217;156.566;0;157.999;0;157.409;0;156.311;0;156.606;0;138.846;0;156.505;0;156.932;0;156.661;0;17.327;0;79.195;0;147.781;0;145.113;0;141.145;0;153.023;0;17.248;0
908;4/19/2024 15:07:51:217;156.734;0;158.083;0;157.467;0;156.498;0;156.79;0;139.103;0;156.713;0;157.038;0;156.575;0;17.33;0;79.444;0;147.862;0;144.922;0;141.179;0;153.244;0;17.264;0
909;4/19/2024 15:07:53:217;157.252;0;158.982;0;157.616;0;156.695;0;156.923;0;138.97;0;156.927;0;157.186;0;156.661;0;17.352;0;79.741;0;147.632;0;144.566;0;141.438;0;153.383;0;17.238;0
910;4/19/2024 15:07:55:217;157.773;0;159.11;0;157.883;0;156.937;0;157.191;0;139.143;0;157.36;0;157.21;0;156.967;0;17.337;0;80.035;0;147.286;0;144.441;0;141.747;0;153.364;0;17.238;0
911;4/19/2024 15:07:57:217;158.031;0;158.908;0;158.159;0;157.163;0;157.402;0;139.16;0;158.079;0;157.445;0;157.281;0;17.335;0;80.187;0;147.247;0;144.977;0;142.125;0;153.554;0;17.252;0
912;4/19/2024 15:07:59:217;158.004;0;159.174;0;158.18;0;157.368;0;157.949;0;139.15;0;158.637;0;157.856;0;157.518;0;17.346;0;80.263;0;147.71;0;145.796;0;142.434;0;153.985;0;17.268;0
913;4/19/2024 15:08:01:217;158.11;0;160.142;0;158.288;0;157.539;0;157.983;0;139.267;0;158.676;0;158.158;0;157.746;0;17.354;0;80.329;0;148.006;0;146.246;0;142.672;0;154.161;0;17.268;0
914;4/19/2024 15:08:03:217;157.999;0;160.066;0;158.503;0;157.729;0;158.029;0;139.79;0;158.497;0;157.979;0;158.054;0;17.373;0;80.372;0;148.495;0;146.453;0;142.911;0;154.114;0;17.288;0
915;4/19/2024 15:08:05:217;158.444;0;160.234;0;159.368;0;157.929;0;158.352;0;139.983;0;159.118;0;158.47;0;158.168;0;17.371;0;80.422;0;149.162;0;146.714;0;143.105;0;153.893;0;17.29;0
916;4/19/2024 15:08:07:217;159.262;0;160.476;0;159.967;0;158.192;0;158.643;0;140.263;0;158.914;0;158.679;0;158.274;0;17.372;0;80.551;0;149.29;0;147.138;0;143.246;0;153.555;0;17.311;0
917;4/19/2024 15:08:09:217;159.028;0;160.873;0;160.524;0;158.442;0;158.942;0;140.764;0;158.89;0;158.905;0;158.476;0;17.361;0;80.666;0;149.175;0;147.502;0;143.413;0;153.741;0;17.293;0
918;4/19/2024 15:08:11:217;158.944;0;160.571;0;160.537;0;158.649;0;159.142;0;141.248;0;159.072;0;159.339;0;158.697;0;17.348;0;80.734;0;149.159;0;147.823;0;143.591;0;154.741;0;17.301;0
919;4/19/2024 15:08:13:217;158.936;0;160.5;0;160.25;0;158.789;0;159.36;0;141.232;0;159.075;0;159.234;0;158.945;0;17.348;0;80.721;0;149.29;0;148.049;0;143.85;0;155.304;0;17.293;0
920;4/19/2024 15:08:15:217;159.009;0;160.466;0;160.113;0;158.897;0;159.368;0;141.58;0;159.069;0;159.4;0;159.037;0;17.351;0;80.734;0;149.295;0;148.132;0;144.005;0;155.651;0;17.277;0
921;4/19/2024 15:08:17:217;159.412;0;160.831;0;160.177;0;158.978;0;159.518;0;142.098;0;159.185;0;159.794;0;159.176;0;17.348;0;80.996;0;149.319;0;148.347;0;143.973;0;155.533;0;17.277;0
922;4/19/2024 15:08:19:217;159.593;0;161.407;0;160.087;0;159.181;0;159.77;0;142.813;0;159.301;0;159.815;0;159.3;0;17.359;0;81.316;0;149.84;0;148.485;0;144.112;0;155.136;0;17.277;0
923;4/19/2024 15:08:21:217;159.601;0;161.663;0;160.09;0;159.354;0;160.033;0;143.569;0;159.406;0;159.823;0;159.586;0;17.351;0;81.382;0;149.761;0;148.569;0;144.313;0;155.136;0;17.28;0
924;4/19/2024 15:08:23:217;159.793;0;161.505;0;160.269;0;159.533;0;160.118;0;143.786;0;159.485;0;160.002;0;159.821;0;17.343;0;81.494;0;149.958;0;148.465;0;144.387;0;155.004;0;17.277;0
925;4/19/2024 15:08:25:217;160.319;0;161.999;0;160.558;0;159.736;0;160.296;0;143.802;0;160.95;0;160.312;0;159.986;0;17.338;0;81.501;0;150.329;0;148.653;0;144.654;0;155.601;0;17.261;0
926;4/19/2024 15:08:27:218;160.127;0;161.92;0;160.668;0;159.973;0;160.562;0;143.754;0;161.071;0;160.47;0;160.155;0;17.343;0;81.331;0;150.777;0;149.009;0;145.036;0;156.393;0;17.261;0
927;4/19/2024 15:08:29:217;160.277;0;161.983;0;160.914;0;160.225;0;160.826;0;143.737;0;160.804;0;160.635;0;160.405;0;17.352;0;81.354;0;151.021;0;149.399;0;145.446;0;156.818;0;17.272;0
928;4/19/2024 15:08:31:217;160.553;0;162.166;0;161.172;0;160.501;0;161.051;0;143.807;0;160.837;0;160.759;0;160.603;0;17.342;0;81.347;0;151.271;0;149.991;0;145.52;0;157.123;0;17.269;0
929;4/19/2024 15:08:33:217;160.561;0;162.616;0;161.893;0;160.746;0;161.235;0;144.32;0;160.992;0;160.925;0;160.777;0;17.352;0;81.439;0;151.684;0;150.536;0;145.703;0;157.41;0;17.295;0
930;4/19/2024 15:08:35:217;160.798;0;163.043;0;162.056;0;160.925;0;161.272;0;144.793;0;161.55;0;161.317;0;160.992;0;17.368;0;81.627;0;151.876;0;151.083;0;145.922;0;157.623;0;17.285;0
931;4/19/2024 15:08:37:217;161.795;0;163.011;0;161.974;0;161.067;0;161.44;0;145.055;0;161.886;0;161.598;0;161.071;0;17.386;0;81.883;0;151.8;0;151.525;0;146.202;0;157.636;0;17.29;0
932;4/19/2024 15:08:39:217;161.853;0;163.732;0;162.051;0;161.238;0;161.604;0;145.024;0;161.98;0;161.768;0;161.325;0;17.378;0;81.966;0;151.823;0;151.661;0;146.328;0;157.867;0;17.327;0
933;4/19/2024 15:08:41:217;162.758;0;163.651;0;162.119;0;161.43;0;161.821;0;145.098;0;161.909;0;162.055;0;161.554;0;17.373;0;82.06;0;151.739;0;151.798;0;146.569;0;158.122;0;17.319;0
934;4/19/2024 15:08:43:217;162.876;0;163.765;0;162.277;0;161.614;0;162.02;0;145.019;0;161.851;0;162.161;0;161.691;0;17.364;0;82.207;0;151.765;0;151.972;0;146.775;0;158.623;0;17.308;0
935;4/19/2024 15:08:45:217;162.545;0;163.799;0;162.617;0;161.772;0;162.219;0;144.673;0;162.115;0;162.246;0;161.683;0;17.377;0;82.321;0;152.139;0;151.972;0;147;0;158.865;0;17.327;0
936;4/19/2024 15:08:47:217;162.31;0;163.768;0;163.451;0;162.032;0;162.435;0;144.262;0;162.213;0;162.324;0;162.109;0;17.372;0;82.311;0;152.72;0;152.011;0;147.16;0;158.968;0;17.303;0
937;4/19/2024 15:08:49:217;162.234;0;164.013;0;163.3;0;162.216;0;162.616;0;144.256;0;162.389;0;162.482;0;162.388;0;17.385;0;82.43;0;153.907;0;152.174;0;147.228;0;159.239;0;17.29;0
938;4/19/2024 15:08:51:217;162.3;0;164.267;0;163.282;0;162.377;0;162.761;0;144.866;0;162.615;0;162.832;0;162.396;0;17.361;0;82.72;0;154.783;0;152.582;0;147.505;0;159.457;0;17.308;0
939;4/19/2024 15:08:53:217;162.553;0;164.354;0;163.335;0;162.519;0;162.848;0;145.222;0;162.697;0;163.197;0;162.503;0;17.374;0;82.771;0;155.143;0;153.016;0;147.722;0;159.544;0;17.303;0
940;4/19/2024 15:08:55:217;163.74;0;164.401;0;163.454;0;162.658;0;163.091;0;145.363;0;162.849;0;163.624;0;162.69;0;17.369;0;82.781;0;155.193;0;153.224;0;148.021;0;159.689;0;17.298;0
941;4/19/2024 15:08:57:217;164.257;0;164.496;0;163.554;0;162.829;0;163.415;0;145.541;0;163.063;0;163.798;0;162.816;0;17.353;0;82.931;0;154.946;0;153.45;0;148.23;0;159.928;0;17.295;0
942;4/19/2024 15:08:59:217;163.924;0;164.649;0;163.628;0;163.064;0;163.241;0;145.654;0;163.409;0;163.804;0;163.11;0;17.353;0;83.058;0;154.84;0;153.598;0;148.442;0;159.741;0;17.3;0
943;4/19/2024 15:09:01:217;164.418;0;164.797;0;164.05;0;163.4;0;163.357;0;145.541;0;163.536;0;163.791;0;163.289;0;17.358;0;83.241;0;155.59;0;153.666;0;148.806;0;159.468;0;17.3;0
944;4/19/2024 15:09:03:217;164.265;0;164.982;0;165.119;0;163.492;0;163.611;0;145.748;0;163.697;0;163.975;0;163.474;0;17.366;0;83.21;0;155.769;0;153.797;0;149.159;0;159.484;0;17.292;0
945;4/19/2024 15:09:05:217;163.893;0;165.159;0;166.328;0;163.611;0;163.925;0;146.057;0;164.159;0;164.242;0;163.666;0;17.385;0;83.279;0;155.482;0;153.779;0;149.405;0;160.178;0;17.308;0
946;4/19/2024 15:09:07:217;163.882;0;165.362;0;165.564;0;163.742;0;164.246;0;146.301;0;164.199;0;164.351;0;163.658;0;17.37;0;83.459;0;155.503;0;153.797;0;149.512;0;160.645;0;17.311;0
947;4/19/2024 15:09:09:217;164.661;0;165.689;0;165.479;0;163.951;0;164.455;0;146.873;0;164.135;0;164.606;0;163.901;0;17.39;0;83.517;0;155.682;0;153.866;0;149.632;0;160.801;0;17.327;0
948;4/19/2024 15:09:11:217;165.07;0;165.821;0;165.673;0;164.146;0;164.713;0;147.494;0;164.213;0;164.776;0;164.207;0;17.402;0;83.52;0;156.013;0;153.889;0;149.713;0;161.179;0;17.321;0
949;4/19/2024 15:09:13:217;164.79;0;165.985;0;165.717;0;164.402;0;164.831;0;147.982;0;164.517;0;165.057;0;164.413;0;17.411;0;83.629;0;156.034;0;153.889;0;149.837;0;161.606;0;17.345;0
950;4/19/2024 15:09:15:217;164.629;0;166.074;0;165.668;0;164.619;0;164.986;0;148.307;0;164.826;0;165.113;0;164.659;0;17.403;0;83.751;0;155.614;0;153.934;0;150.1;0;161.69;0;17.345;0
951;4/19/2024 15:09:17:217;164.634;0;166.294;0;165.681;0;164.674;0;165.213;0;148.437;0;164.971;0;165.403;0;164.886;0;17.39;0;83.809;0;155.519;0;153.902;0;150.305;0;161.935;0;17.337;0
952;4/19/2024 15:09:19:217;164.753;0;166.447;0;165.771;0;164.92;0;165.358;0;148.464;0;165.275;0;165.667;0;164.994;0;17.384;0;83.776;0;155.916;0;153.868;0;150.486;0;162.14;0;17.326;0
953;4/19/2024 15:09:21:217;164.959;0;166.729;0;165.832;0;165.118;0;165.348;0;148.736;0;165.571;0;165.733;0;165.134;0;17.39;0;83.748;0;156.019;0;153.989;0;150.634;0;162.558;0;17.332;0
954;4/19/2024 15:09:23:217;165.291;0;166.848;0;166.046;0;165.35;0;165.704;0;149.157;0;165.531;0;165.836;0;165.324;0;17.377;0;83.865;0;156.169;0;154.042;0;150.744;0;162.793;0;17.316;0
955;4/19/2024 15:09:25:217;165.513;0;167.09;0;166.55;0;165.574;0;165.717;0;149.14;0;165.535;0;166.138;0;165.531;0;17.384;0;83.972;0;156.468;0;154.455;0;150.786;0;162.927;0;17.345;0
956;4/19/2024 15:09:27:217;165.616;0;167.321;0;166.592;0;165.741;0;165.861;0;149.306;0;165.695;0;166.518;0;165.639;0;17.397;0;84.04;0;156.945;0;155.012;0;151.089;0;162.769;0;17.369;0
957;4/19/2024 15:09:29:217;166.07;0;167.398;0;166.749;0;165.931;0;166.183;0;149.228;0;166.129;0;166.636;0;165.915;0;17.387;0;84.117;0;157.063;0;155.481;0;151.306;0;162.967;0;17.37;0
958;4/19/2024 15:09:31:217;166.136;0;167.533;0;166.923;0;166.723;0;166.433;0;149.581;0;166.279;0;166.752;0;166.181;0;17.391;0;84.42;0;157.236;0;155.733;0;151.406;0;163.456;0;17.375;0
959;4/19/2024 15:09:33:217;166.242;0;167.732;0;167.033;0;167.673;0;166.627;0;149.92;0;166.278;0;166.645;0;166.367;0;17.409;0;84.379;0;157.702;0;156.154;0;151.571;0;163.873;0;17.375;0
960;4/19/2024 15:09:35:217;166.361;0;167.998;0;167.463;0;167.486;0;166.502;0;150.352;0;166.396;0;166.458;0;166.646;0;17.401;0;84.422;0;157.626;0;156.327;0;151.74;0;164.024;0;17.367;0
961;4/19/2024 15:09:37:217;166.472;0;168.485;0;167.455;0;167.253;0;166.794;0;150.845;0;166.537;0;166.744;0;166.809;0;17.41;0;84.41;0;157.384;0;156.293;0;151.997;0;164.15;0;17.388;0
962;4/19/2024 15:09:39:217;166.612;0;168.922;0;167.703;0;167.269;0;167.12;0;151.004;0;166.942;0;166.991;0;166.905;0;17.396;0;84.326;0;157.562;0;156.385;0;152.266;0;164.34;0;17.388;0
963;4/19/2024 15:09:41:217;166.754;0;168.874;0;168.307;0;167.332;0;167.314;0;151.121;0;167.106;0;167.164;0;167.041;0;17.409;0;84.377;0;157.947;0;156.627;0;152.489;0;164.41;0;17.362;0
964;4/19/2024 15:09:43:217;166.91;0;168.893;0;168.381;0;167.404;0;167.561;0;151.671;0;167.29;0;167.512;0;167.182;0;17.392;0;84.64;0;158.273;0;157.019;0;152.735;0;164.669;0;17.363;0
965;4/19/2024 15:09:45:217;167.126;0;168.924;0;168.296;0;167.472;0;167.78;0;152.421;0;167.418;0;167.938;0;167.54;0;17.392;0;84.744;0;158.999;0;157.209;0;152.985;0;164.809;0;17.358;0
966;4/19/2024 15:09:47:217;167.35;0;170.179;0;168.907;0;167.607;0;167.962;0;153.181;0;167.703;0;168.022;0;167.705;0;17.395;0;84.805;0;159.18;0;157.335;0;153.156;0;164.791;0;17.374;0
967;4/19/2024 15:09:49:217;167.559;0;171.388;0;169.385;0;167.734;0;168.161;0;153.354;0;168.152;0;168.019;0;167.853;0;17.392;0;84.914;0;159.312;0;157.382;0;153.317;0;165.184;0;17.355;0
968;4/19/2024 15:09:51:217;167.786;0;170.683;0;169.654;0;168.108;0;168.404;0;153.483;0;168.258;0;168.193;0;167.958;0;17.366;0;84.967;0;159.138;0;157.445;0;153.511;0;165.559;0;17.358;0
969;4/19/2024 15:09:53:217;168.097;0;170.557;0;169.419;0;168.283;0;168.65;0;153.441;0;168.194;0;168.462;0;168.08;0;17.381;0;85.191;0;159.286;0;157.659;0;153.869;0;165.691;0;17.36;0
970;4/19/2024 15:09:55:217;168.237;0;170.815;0;169.387;0;168.462;0;168.827;0;153.454;0;168.226;0;168.983;0;168.265;0;17.389;0;85.386;0;159.762;0;157.832;0;154.124;0;165.535;0;17.374;0
971;4/19/2024 15:09:57:217;168.464;0;170.763;0;169.564;0;168.9;0;168.985;0;153.833;0;168.585;0;169.305;0;168.502;0;17.395;0;85.389;0;160.164;0;157.972;0;154.219;0;165.495;0;17.355;0
972;4/19/2024 15:09:59:217;168.549;0;170.987;0;169.628;0;168.908;0;169.125;0;154.299;0;168.773;0;169.252;0;168.721;0;17.397;0;85.455;0;160.348;0;158.482;0;154.298;0;165.53;0;17.355;0
973;4/19/2024 15:10:01:217;168.662;0;170.797;0;169.709;0;168.929;0;169.215;0;154.654;0;168.96;0;169.344;0;168.903;0;17.392;0;85.48;0;160.354;0;158.955;0;154.366;0;165.313;0;17.355;0
974;4/19/2024 15:10:03:217;168.879;0;170.776;0;170.182;0;169.027;0;169.442;0;155.022;0;169.089;0;169.474;0;169.046;0;17.387;0;85.536;0;160.64;0;159.061;0;154.579;0;165.825;0;17.342;0
975;4/19/2024 15:10:05:217;169.071;0;170.734;0;170.079;0;169.199;0;169.347;0;155.217;0;169.322;0;169.487;0;169.252;0;17.363;0;85.506;0;160.885;0;159.074;0;154.779;0;166.615;0;17.342;0
976;4/19/2024 15:10:07:217;169.523;0;170.85;0;170.343;0;169.325;0;169.597;0;155.372;0;169.528;0;169.732;0;169.418;0;17.358;0;85.465;0;160.809;0;159.124;0;155.011;0;166.966;0;17.35;0
977;4/19/2024 15:10:09:217;169.753;0;171.354;0;170.607;0;169.513;0;169.814;0;155.748;0;169.715;0;169.88;0;169.495;0;17.347;0;85.323;0;160.498;0;159.113;0;155.198;0;167.159;0;17.339;0
978;4/19/2024 15:10:11:217;169.866;0;171.536;0;171.346;0;169.647;0;170.067;0;156.377;0;170.108;0;170.07;0;169.711;0;17.36;0;85.346;0;160.293;0;159.142;0;155.442;0;166.757;0;17.337;0
979;4/19/2024 15:10:13:217;170.368;0;171.956;0;171.716;0;169.782;0;170.384;0;156.759;0;170.246;0;170.255;0;170.01;0;17.36;0;85.44;0;160.811;0;159.268;0;155.761;0;166.929;0;17.337;0
980;4/19/2024 15:10:15:217;170.648;0;172.024;0;171.292;0;170.006;0;170.367;0;157.036;0;170.397;0;170.428;0;170.258;0;17.356;0;85.676;0;161.219;0;159.668;0;156.008;0;167.2;0;17.331;0
981;4/19/2024 15:10:17:217;170.56;0;172.383;0;171.292;0;170.199;0;170.624;0;157.545;0;170.35;0;170.603;0;170.415;0;17.362;0;85.881;0;161.437;0;160.268;0;156.221;0;167.493;0;17.339;0
982;4/19/2024 15:10:19:217;170.534;0;172.985;0;171.384;0;170.384;0;170.813;0;157.816;0;170.474;0;170.804;0;170.518;0;17.363;0;85.985;0;161.661;0;160.655;0;156.448;0;167.632;0;17.322;0
983;4/19/2024 15:10:21:217;170.544;0;173.418;0;171.547;0;170.534;0;170.882;0;157.941;0;170.652;0;170.969;0;170.701;0;17.377;0;86.148;0;161.974;0;161.086;0;156.597;0;167.981;0;17.352;0
984;4/19/2024 15:10:23:217;171.249;0;172.96;0;171.734;0;170.833;0;171.103;0;157.815;0;170.942;0;171.106;0;170.928;0;17.398;0;86.196;0;162.447;0;161.515;0;156.776;0;168.324;0;17.339;0
985;4/19/2024 15:10:25:217;172.231;0;173.57;0;171.993;0;171.358;0;171.275;0;157.864;0;171.151;0;171.35;0;171.143;0;17.396;0;86.301;0;162.94;0;161.773;0;156.844;0;168.448;0;17.355;0
986;4/19/2024 15:10:27:217;172.735;0;173.093;0;172.113;0;171.712;0;171.543;0;158.155;0;171.63;0;171.693;0;171.279;0;17.403;0;86.386;0;163.23;0;161.928;0;156.862;0;168.717;0;17.373;0
987;4/19/2024 15:10:29:217;172.279;0;173.085;0;172.276;0;171.793;0;171.882;0;158.404;0;172.345;0;171.861;0;171.419;0;17.431;0;86.465;0;163.254;0;161.993;0;156.954;0;168.671;0;17.365;0
988;4/19/2024 15:10:31:217;172.078;0;173.323;0;172.639;0;171.809;0;171.783;0;158.739;0;172.603;0;171.823;0;171.617;0;17.41;0;86.577;0;163.544;0;161.883;0;157.078;0;168.206;0;17.371;0
989;4/19/2024 15:10:33:217;171.967;0;173.5;0;172.713;0;171.849;0;171.846;0;158.992;0;172.959;0;172.237;0;171.572;0;17.394;0;86.679;0;163.549;0;161.849;0;157.246;0;168.592;0;17.378;0
990;4/19/2024 15:10:35:217;171.893;0;173.674;0;172.806;0;171.799;0;172.3;0;159.002;0;172.743;0;172.601;0;171.844;0;17.402;0;86.794;0;163.349;0;161.809;0;157.675;0;168.579;0;17.371;0
991;4/19/2024 15:10:37:217;172.273;0;173.819;0;172.959;0;171.616;0;172.688;0;159.339;0;172.529;0;172.673;0;171.955;0;17.399;0;86.972;0;163.317;0;161.946;0;157.996;0;167.889;0;17.373;0
992;4/19/2024 15:10:39:217;172.912;0;173.859;0;173.112;0;171.804;0;172.765;0;159.581;0;172.471;0;172.657;0;172.245;0;17.392;0;87.102;0;163.647;0;162.146;0;158.172;0;167.985;0;17.36;0
993;4/19/2024 15:10:41:217;173.129;0;175.086;0;173.313;0;172.189;0;172.81;0;159.61;0;172.679;0;172.881;0;172.459;0;17.389;0;87.28;0;164.048;0;162.109;0;158.193;0;168.391;0;17.357;0
994;4/19/2024 15:10:43:217;173.583;0;174.735;0;173.513;0;172.49;0;173.1;0;159.507;0;172.748;0;173.209;0;172.699;0;17.389;0;87.288;0;164.6;0;162.175;0;158.225;0;168.824;0;17.357;0
995;4/19/2024 15:10:45:217;173.765;0;174.775;0;173.79;0;172.723;0;173.37;0;159.263;0;172.777;0;172.982;0;172.926;0;17.386;0;87.242;0;165.775;0;162.393;0;158.404;0;169.46;0;17.363;0
996;4/19/2024 15:10:47:217;173.606;0;174.875;0;174.524;0;172.923;0;173.449;0;159.289;0;172.927;0;173.473;0;173.106;0;17.389;0;87.3;0;166.039;0;162.746;0;158.578;0;169.817;0;17.365;0
997;4/19/2024 15:10:49:217;173.522;0;175.398;0;174.433;0;173.1;0;173.647;0;159.66;0;173.02;0;173.871;0;173.046;0;17.364;0;87.49;0;165.764;0;163.02;0;158.767;0;169.984;0;17.357;0
998;4/19/2024 15:10:51:217;173.762;0;175.307;0;174.444;0;173.266;0;173.86;0;159.889;0;173.129;0;173.818;0;173.252;0;17.388;0;87.516;0;165.572;0;163.094;0;159.125;0;169.979;0;17.363;0
999;4/19/2024 15:10:53:217;174.1;0;175.577;0;174.496;0;173.411;0;173.888;0;160.044;0;173.343;0;173.913;0;173.524;0;17.384;0;87.559;0;165.281;0;163.142;0;159.463;0;170.591;0;17.356;0
1000;4/19/2024 15:10:55:217;174.192;0;176.306;0;174.828;0;173.617;0;173.957;0;160.229;0;173.652;0;174.016;0;173.697;0;17.384;0;87.709;0;165.342;0;163.268;0;159.721;0;170.685;0;17.356;0
1001;4/19/2024 15:10:57:217;174.292;0;176.185;0;175.03;0;173.902;0;174.235;0;159.84;0;174.332;0;174.159;0;173.739;0;17.382;0;87.777;0;166.076;0;163.572;0;159.949;0;171.102;0;17.335;0
1002;4/19/2024 15:10:59:217;174.324;0;176.45;0;175.095;0;174.1;0;174.4;0;159.394;0;174.53;0;174.346;0;174.003;0;17.374;0;87.68;0;166.847;0;163.783;0;160.265;0;172.095;0;17.33;0
1003;4/19/2024 15:11:01:217;174.39;0;176.434;0;175.19;0;174.253;0;174.543;0;159.423;0;174.659;0;174.41;0;174.151;0;17.39;0;87.792;0;167.1;0;163.965;0;160.565;0;172.021;0;17.343;0
1004;4/19/2024 15:11:03:217;175.111;0;176.31;0;175.365;0;174.38;0;174.794;0;159.262;0;174.67;0;174.457;0;174.302;0;17.372;0;88.062;0;167.507;0;164.031;0;160.691;0;171.678;0;17.338;0
1005;4/19/2024 15:11:05:217;174.981;0;176.754;0;175.404;0;174.557;0;174.931;0;159.202;0;174.804;0;174.608;0;174.484;0;17.369;0;88.215;0;167.578;0;164.19;0;160.82;0;171.725;0;17.33;0
1006;4/19/2024 15:11:07:217;175.673;0;178.666;0;175.481;0;174.726;0;175.163;0;159.299;0;174.944;0;174.761;0;174.531;0;17.351;0;88.171;0;167.926;0;164.512;0;160.862;0;171.973;0;17.335;0
1007;4/19/2024 15:11:09:217;175.454;0;178.357;0;175.674;0;174.887;0;175.324;0;159.112;0;175.05;0;174.961;0;174.822;0;17.359;0;88.141;0;167.911;0;164.786;0;160.996;0;172.235;0;17.353;0
1008;4/19/2024 15:11:11:217;175.422;0;177.873;0;175.877;0;175.019;0;175.586;0;159.052;0;175.322;0;175.489;0;175.025;0;17.364;0;88.113;0;168.116;0;165.019;0;161.178;0;172.335;0;17.335;0
1009;4/19/2024 15:11:13:217;175.398;0;177.706;0;176.139;0;175.159;0;175.802;0;159.383;0;175.504;0;175.701;0;175.241;0;17.361;0;88.24;0;167.905;0;165.459;0;161.409;0;172.314;0;17.335;0
1010;4/19/2024 15:11:15:217;175.575;0;177.741;0;176.303;0;175.299;0;176.037;0;160.209;0;175.66;0;175.851;0;175.397;0;17.356;0;88.243;0;167.948;0;165.729;0;161.651;0;172.124;0;17.306;0
1011;4/19/2024 15:11:17:217;176.249;0;177.809;0;176.493;0;175.484;0;176.132;0;160.53;0;175.963;0;175.962;0;175.582;0;17.351;0;88.355;0;168.278;0;165.824;0;161.878;0;172.367;0;17.319;0
1012;4/19/2024 15:11:19:217;176.31;0;177.819;0;176.727;0;175.724;0;176.302;0;160.699;0;175.967;0;176.047;0;175.847;0;17.362;0;88.527;0;168.378;0;166;0;162.096;0;172.402;0;17.348;0
1013;4/19/2024 15:11:21:217;176.273;0;177.927;0;177.143;0;175.808;0;176.586;0;160.651;0;176.21;0;176.33;0;176.056;0;17.385;0;88.57;0;168.367;0;166.212;0;162.263;0;172.978;0;17.357;0
1014;4/19/2024 15:11:23:217;176.26;0;178.408;0;177.22;0;175.832;0;176.853;0;160.467;0;176.32;0;176.533;0;176.212;0;17.387;0;88.707;0;168.341;0;166.412;0;162.55;0;173.236;0;17.383;0
1015;4/19/2024 15:11:25:217;176.395;0;178.798;0;177.315;0;176.051;0;177.059;0;160.385;0;176.479;0;176.684;0;176.474;0;17.416;0;88.845;0;168.599;0;166.771;0;162.921;0;173.038;0;17.391;0
1016;4/19/2024 15:11:27:217;176.725;0;178.708;0;177.926;0;176.318;0;177.138;0;160.359;0;176.557;0;177.202;0;176.63;0;17.408;0;89.084;0;169.183;0;167.08;0;163.14;0;173.598;0;17.368;0
1017;4/19/2024 15:11:29:217;177.23;0;178.614;0;178.534;0;176.554;0;177.265;0;160.256;0;177.128;0;177.342;0;176.791;0;17.412;0;88.99;0;169.565;0;167.196;0;163.231;0;173.883;0;17.374;0
1018;4/19/2024 15:11:31:217;177.248;0;178.612;0;178.255;0;176.781;0;177.269;0;160.288;0;177.321;0;177.263;0;176.903;0;17.407;0;89.242;0;169.624;0;167.186;0;163.35;0;173.554;0;17.356;0
