Name:,Data 0x2007 0x0957 4/4/2023 10:34:32 2
Owner:,matth
Comments:,
Acquisition Date:,4/04/2023 10:34:32
&Instrument:,34972A,Address:,USB0::0x0957::0x2007::MY57007646::INSTR,Modules:,1,Slot1:,34901A
Total Channels:,22
Channel,Name,Function,Range,Resolution,AdvSettings,Scale,Gain,Offset,Label,Test,Low,High,HWAlarm
101,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
102,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
103,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
104,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
105,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
106,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
107,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
108,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
109,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
110,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
111,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
112,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
113,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
114,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
115,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
116,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
117,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
118,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
119,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
120,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
121,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
122,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
Scan  Control:,Start Action:,Immediately,Stop Action:,User Terminated
Scan,Time,101 (C),Alarm 101,102 (C),Alarm 102,103 (C),Alarm 103,104 (C),Alarm 104,105 (C),Alarm 105,106 (C),Alarm 106,107 (C),Alarm 107,108 (C),Alarm 108,109 (C),Alarm 109,110 (C),Alarm 110,111 (C),Alarm 111,112 (C),Alarm 112,113 (C),Alarm 113,114 (C),Alarm 114,115 (C),Alarm 115,116 (C),Alarm 116,117 (C),Alarm 117,118 (C),Alarm 118,119 (C),Alarm 119,120 (C),Alarm 120,121 (ADC),Alarm 121,122 (ADC),Alarm 122
262,4/04/2023 11:58:49:331,177.98,0,-9.9E+37,0,178.974,0,-110.086,0,177.697,0,176.74,0,180.269,0,177.435,0,179.688,0,180.105,0,175.459,0,18.449,0,69.77,0,177.84,0,178.097,0,177.949,0,486.798,0,179.105,0,20.112,0,-9.9E+37,0,2.07E-08,0,0,0
263,4/04/2023 11:58:59:331,177.861,0,-100.196,0,178.866,0,-117.699,0,177.602,0,176.637,0,180.152,0,177.425,0,179.611,0,180.062,0,175.335,0,18.452,0,69.73,0,177.676,0,178.079,0,177.923,0,486.677,0,179.211,0,20.12,0,-193.764,0,-1.034E-07,0,8.27E-08,0
264,4/04/2023 11:59:09:331,177.771,0,-170.919,0,178.776,0,-9.9E+37,0,177.502,0,176.526,0,180.076,0,177.401,0,179.553,0,180.017,0,175.248,0,18.457,0,69.659,0,177.591,0,178.097,0,177.828,0,486.91,0,179.227,0,20.115,0,-137.131,0,6.2E-08,0,0,0
265,4/04/2023 11:59:19:331,177.708,0,-199.809,0,178.686,0,-34.535,0,177.417,0,176.452,0,180.021,0,177.303,0,179.498,0,179.855,0,175.168,0,18.418,0,69.628,0,177.652,0,178.002,0,177.69,0,486.707,0,179.17,0,20.138,0,-9.9E+37,0,1.241E-07,0,0,0
266,4/04/2023 11:59:29:331,177.684,0,-117.867,0,178.66,0,-9.9E+37,0,177.359,0,176.386,0,179.957,0,177.355,0,179.451,0,179.815,0,175.061,0,18.407,0,69.604,0,177.61,0,177.898,0,177.615,0,486.757,0,179.06,0,20.103,0,-126.957,0,-4.14E-08,0,-4.14E-08,0
267,4/04/2023 11:59:39:331,177.601,0,-176.225,0,178.563,0,-99.061,0,177.269,0,176.293,0,179.864,0,177.142,0,179.347,0,179.734,0,174.972,0,18.412,0,69.553,0,177.585,0,177.739,0,177.604,0,486.652,0,178.965,0,20.103,0,-9.9E+37,0,1.448E-07,0,4.14E-08,0
268,4/04/2023 11:59:49:331,177.503,0,-9.9E+37,0,178.473,0,-9.9E+37,0,177.182,0,176.174,0,179.779,0,177.012,0,179.215,0,179.623,0,174.901,0,18.378,0,69.49,0,177.23,0,177.66,0,177.493,0,486.741,0,178.893,0,20.1,0,-9.9E+37,0,6.2E-08,0,1.241E-07,0
269,4/04/2023 11:59:59:331,177.364,0,-105.737,0,178.361,0,-9.9E+37,0,177.045,0,176.097,0,179.676,0,176.958,0,179.172,0,179.548,0,174.842,0,18.39,0,69.463,0,177.126,0,177.499,0,177.436,0,486.797,0,178.831,0,20.138,0,-112.429,0,4.14E-08,0,0,0
270,4/04/2023 12:00:09:331,177.243,0,-93.143,0,178.23,0,-9.9E+37,0,176.944,0,175.984,0,179.605,0,176.995,0,179.102,0,179.524,0,174.743,0,18.404,0,69.415,0,177.033,0,177.278,0,177.307,0,486.766,0,178.719,0,20.173,0,-146.148,0,-1.034E-07,0,1.655E-07,0
271,4/04/2023 12:00:19:331,177.137,0,-142.637,0,178.12,0,-193.22,0,176.835,0,175.878,0,179.512,0,177.01,0,179.03,0,179.449,0,174.683,0,18.41,0,69.371,0,176.962,0,177.296,0,177.09,0,486.756,0,178.602,0,20.194,0,-173.118,0,4.14E-08,0,-2.07E-08,0
272,4/04/2023 12:00:29:331,177.036,0,-119.931,0,178.025,0,-9.9E+37,0,176.753,0,175.801,0,179.43,0,176.975,0,178.913,0,179.361,0,174.564,0,18.404,0,69.31,0,177.107,0,177.307,0,177.045,0,486.915,0,178.454,0,20.207,0,-136.352,0,1.861E-07,0,6.2E-08,0
273,4/04/2023 12:00:39:331,176.925,0,-98.075,0,177.917,0,-9.9E+37,0,176.645,0,175.685,0,179.322,0,176.663,0,178.842,0,179.25,0,174.467,0,18.399,0,69.29,0,177.073,0,177.116,0,176.966,0,487.064,0,178.248,0,20.18,0,-121.284,0,2.07E-08,0,0,0
274,4/04/2023 12:00:49:331,176.843,0,-132.826,0,177.827,0,-9.9E+37,0,176.565,0,175.566,0,179.24,0,176.486,0,178.741,0,179.168,0,174.395,0,18.404,0,69.275,0,176.901,0,177.082,0,176.934,0,487.3,0,178.208,0,20.112,0,-156.027,0,1.034E-07,0,1.241E-07,0
275,4/04/2023 12:00:59:331,176.732,0,-9.9E+37,0,177.736,0,-34.027,0,176.465,0,175.493,0,179.113,0,176.416,0,178.692,0,179.085,0,174.331,0,18.402,0,69.295,0,176.843,0,177.22,0,176.841,0,487.255,0,178.121,0,20.13,0,-9.9E+37,0,2.07E-08,0,1.448E-07,0
276,4/04/2023 12:01:09:331,176.727,0,-108.704,0,177.72,0,-140.738,0,176.404,0,175.424,0,179.045,0,176.424,0,178.646,0,179.045,0,174.216,0,18.382,0,69.256,0,176.785,0,177.091,0,176.775,0,487.125,0,178.099,0,20.125,0,-156.14,0,6.2E-08,0,-2.07E-08,0
277,4/04/2023 12:01:19:331,176.662,0,-159.872,0,177.64,0,-9.9E+37,0,176.341,0,175.374,0,178.973,0,176.441,0,178.577,0,178.949,0,174.112,0,18.399,0,69.238,0,176.633,0,176.967,0,176.729,0,487.357,0,178.031,0,20.082,0,-164.954,0,-6.2E-08,0,-1.034E-07,0
278,4/04/2023 12:01:29:331,176.581,0,-9.9E+37,0,177.528,0,-34.659,0,176.23,0,175.247,0,178.886,0,176.318,0,178.428,0,178.842,0,174.05,0,18.423,0,69.307,0,176.594,0,176.806,0,176.658,0,487.231,0,178.008,0,20.097,0,-9.9E+37,0,-6.2E-08,0,6.2E-08,0
279,4/04/2023 12:01:39:331,176.425,0,-95.345,0,177.416,0,-9.9E+37,0,176.138,0,175.147,0,178.821,0,176.161,0,178.386,0,178.766,0,173.965,0,18.442,0,69.361,0,176.562,0,176.767,0,176.64,0,487.377,0,177.85,0,20.117,0,-114.05,0,0,0,0,0
280,4/04/2023 12:01:49:331,176.288,0,-9.9E+37,0,177.306,0,-135.113,0,175.994,0,175.038,0,178.743,0,176.06,0,178.331,0,178.7,0,173.91,0,18.46,0,69.374,0,176.488,0,176.741,0,176.564,0,487.334,0,177.703,0,20.138,0,-9.9E+37,0,2.07E-08,0,6.2E-08,0
281,4/04/2023 12:01:59:331,176.209,0,-171.732,0,177.195,0,-78.319,0,175.891,0,174.938,0,178.629,0,176.034,0,178.242,0,178.587,0,173.783,0,18.452,0,69.318,0,176.473,0,176.471,0,176.413,0,487.22,0,177.6,0,20.151,0,-9.9E+37,0,6.2E-08,0,1.034E-07,0
282,4/04/2023 12:02:09:331,176.111,0,-136.087,0,177.108,0,-9.9E+37,0,175.804,0,174.822,0,178.539,0,175.904,0,178.128,0,178.531,0,173.722,0,18.457,0,69.211,0,176.425,0,176.31,0,176.276,0,487.434,0,177.611,0,20.154,0,-156.811,0,-2.07E-08,0,0,0
283,4/04/2023 12:02:19:331,176.021,0,-9.9E+37,0,177.002,0,-50.905,0,175.683,0,174.737,0,178.47,0,175.915,0,178.006,0,178.486,0,173.619,0,18.468,0,69.153,0,176.327,0,176.236,0,176.257,0,487.22,0,177.447,0,20.136,0,-9.9E+37,0,0,0,0,0
284,4/04/2023 12:02:29:331,175.915,0,-156.836,0,176.928,0,-9.9E+37,0,175.617,0,174.627,0,178.378,0,175.978,0,177.853,0,178.409,0,173.545,0,18.452,0,69.173,0,176.298,0,176.22,0,176.135,0,487.391,0,177.301,0,20.204,0,-168.545,0,-4.14E-08,0,-2.07E-08,0
285,4/04/2023 12:02:39:331,175.875,0,-156.325,0,176.848,0,-68.097,0,175.536,0,174.587,0,178.291,0,175.808,0,177.774,0,178.294,0,173.448,0,18.435,0,69.198,0,176.324,0,176.195,0,175.942,0,487.105,0,177.255,0,20.178,0,-199.131,0,0,0,6.2E-08,0
286,4/04/2023 12:02:49:331,175.828,0,-180.123,0,176.79,0,-9.9E+37,0,175.469,0,174.5,0,178.227,0,175.763,0,177.725,0,178.141,0,173.368,0,18.467,0,69.113,0,176.166,0,176.086,0,175.88,0,487.132,0,177.201,0,20.208,0,-9.9E+37,0,2.07E-08,0,2.07E-08,0
287,4/04/2023 12:02:59:331,175.731,0,-83.569,0,176.709,0,-79.931,0,175.371,0,174.386,0,178.172,0,175.68,0,177.631,0,178.047,0,173.267,0,18.52,0,69.085,0,176.011,0,175.82,0,175.814,0,486.89,0,177.005,0,20.168,0,-9.9E+37,0,-2.07E-08,0,-1.241E-07,0
288,4/04/2023 12:03:09:331,175.601,0,-9.9E+37,0,176.609,0,-9.9E+37,0,175.267,0,174.307,0,178.088,0,175.54,0,177.629,0,178.005,0,173.202,0,18.561,0,69.059,0,175.957,0,175.8,0,175.779,0,487.004,0,176.943,0,20.178,0,-9.9E+37,0,-4.14E-08,0,-6.2E-08,0
289,4/04/2023 12:03:19:331,175.482,0,-105.691,0,176.499,0,-126.066,0,175.157,0,174.199,0,178.008,0,175.495,0,177.604,0,177.947,0,173.115,0,18.573,0,69,0,175.864,0,175.845,0,175.691,0,486.947,0,176.95,0,20.175,0,-50.793,0,6.2E-08,0,-2.07E-08,0
290,4/04/2023 12:03:29:331,175.374,0,-9.9E+37,0,176.367,0,-74.259,0,175.057,0,174.114,0,177.926,0,175.463,0,177.512,0,177.812,0,173.028,0,18.589,0,68.939,0,175.83,0,175.779,0,175.607,0,486.637,0,176.91,0,20.167,0,-9.9E+37,0,-2.07E-08,0,-1.448E-07,0
291,4/04/2023 12:03:39:331,175.281,0,-183.633,0,176.275,0,-9.9E+37,0,174.964,0,173.993,0,177.812,0,175.323,0,177.432,0,177.746,0,172.93,0,18.583,0,68.876,0,175.841,0,175.554,0,175.512,0,486.729,0,176.831,0,20.17,0,-188.562,0,4.14E-08,0,-2.07E-08,0
292,4/04/2023 12:03:49:331,175.181,0,-75.111,0,176.193,0,-66.085,0,174.843,0,173.908,0,177.714,0,175.178,0,177.308,0,177.661,0,172.825,0,18.578,0,68.827,0,175.685,0,175.52,0,175.507,0,486.753,0,176.765,0,20.157,0,-106.376,0,1.034E-07,0,4.14E-08,0
293,4/04/2023 12:03:59:331,175.094,0,-9.9E+37,0,176.087,0,-118.206,0,174.766,0,173.803,0,177.632,0,175.044,0,177.181,0,177.582,0,172.716,0,18.578,0,68.84,0,175.661,0,175.633,0,175.404,0,486.746,0,176.659,0,20.162,0,-9.9E+37,0,4.14E-08,0,2.07E-08,0
294,4/04/2023 12:04:09:331,174.973,0,-166.376,0,175.992,0,-9.9E+37,0,174.664,0,173.71,0,177.542,0,174.988,0,177.06,0,177.51,0,172.616,0,18.56,0,68.822,0,175.648,0,175.591,0,175.314,0,486.952,0,176.595,0,20.183,0,-9.9E+37,0,0,0,4.14E-08,0
295,4/04/2023 12:04:19:331,174.914,0,-163.276,0,175.915,0,-117.941,0,174.616,0,173.618,0,177.43,0,174.877,0,177.023,0,177.461,0,172.514,0,18.57,0,68.848,0,175.592,0,175.47,0,175.261,0,486.744,0,176.557,0,20.233,0,-9.9E+37,0,4.14E-08,0,0,0
296,4/04/2023 12:04:29:331,174.888,0,-158.875,0,175.902,0,-9.9E+37,0,174.547,0,173.549,0,177.365,0,174.81,0,176.987,0,177.398,0,172.442,0,18.552,0,68.857,0,175.453,0,175.439,0,175.247,0,486.968,0,176.479,0,20.226,0,-179.265,0,-6.2E-08,0,6.2E-08,0
297,4/04/2023 12:04:39:331,174.814,0,-140.582,0,175.801,0,-50.269,0,174.46,0,173.483,0,177.307,0,174.725,0,176.905,0,177.308,0,172.365,0,18.56,0,68.912,0,175.35,0,175.299,0,175.112,0,486.785,0,176.5,0,20.245,0,-9.9E+37,0,4.14E-08,0,0,0
298,4/04/2023 12:04:49:331,174.677,0,-9.9E+37,0,175.692,0,-152.402,0,174.345,0,173.38,0,177.239,0,174.774,0,176.841,0,177.212,0,172.293,0,18.59,0,68.945,0,175.099,0,175.281,0,174.992,0,486.951,0,176.375,0,20.251,0,-9.9E+37,0,2.275E-07,0,0,0
299,4/04/2023 12:04:59:331,174.569,0,-76.299,0,175.582,0,-86.794,0,174.254,0,173.267,0,177.144,0,174.753,0,176.771,0,177.165,0,172.203,0,18.599,0,69,0,175.099,0,175.203,0,174.926,0,486.9,0,176.197,0,20.294,0,-135.946,0,-4.14E-08,0,6.2E-08,0
300,4/04/2023 12:05:09:331,174.458,0,-9.9E+37,0,175.487,0,-158.223,0,174.146,0,173.188,0,177.069,0,174.729,0,176.705,0,177.103,0,172.122,0,18.602,0,69.056,0,174.998,0,175.058,0,174.889,0,486.82,0,176.085,0,20.338,0,-9.9E+37,0,0,0,-4.14E-08,0
301,4/04/2023 12:05:19:331,174.352,0,-91.663,0,175.376,0,-9.9E+37,0,174.03,0,173.079,0,177.013,0,174.645,0,176.605,0,176.981,0,172.04,0,18.615,0,69.104,0,174.89,0,174.891,0,174.855,0,486.915,0,176.022,0,20.296,0,-106.567,0,-2.07E-08,0,1.655E-07,0
302,4/04/2023 12:05:29:331,174.26,0,-9.9E+37,0,175.292,0,-113.059,0,173.974,0,172.974,0,176.918,0,174.571,0,176.525,0,176.87,0,171.974,0,18.599,0,69.163,0,174.906,0,174.889,0,174.762,0,486.9,0,176.032,0,20.296,0,-9.9E+37,0,-1.448E-07,0,-1.241E-07,0
303,4/04/2023 12:05:39:331,174.165,0,-91.815,0,175.192,0,-9.9E+37,0,173.864,0,172.9,0,176.804,0,174.608,0,176.412,0,176.788,0,171.879,0,18.583,0,69.214,0,174.84,0,174.865,0,174.62,0,486.763,0,175.942,0,20.27,0,-127.146,0,8.27E-08,0,4.14E-08,0
304,4/04/2023 12:05:49:331,174.07,0,-9.9E+37,0,175.096,0,-179.993,0,173.763,0,172.797,0,176.685,0,174.376,0,176.261,0,176.73,0,171.835,0,18.581,0,69.206,0,174.711,0,174.762,0,174.543,0,486.674,0,175.839,0,20.267,0,-9.9E+37,0,2.07E-08,0,-2.07E-08,0
305,4/04/2023 12:05:59:331,174.048,0,-80.631,0,175.041,0,-9.9E+37,0,173.696,0,172.702,0,176.566,0,174.097,0,176.198,0,176.636,0,171.745,0,18.572,0,69.142,0,174.663,0,174.682,0,174.371,0,486.772,0,175.843,0,20.28,0,-127.282,0,-2.07E-08,0,6.2E-08,0
306,4/04/2023 12:06:09:331,174.002,0,-161.471,0,175.003,0,-81.328,0,173.644,0,172.662,0,176.543,0,174.032,0,176.142,0,176.566,0,171.667,0,18.586,0,69.118,0,174.593,0,174.634,0,174.328,0,486.612,0,175.728,0,20.306,0,-9.9E+37,0,2.07E-08,0,2.07E-08,0
307,4/04/2023 12:06:19:331,173.918,0,-162.078,0,174.916,0,-9.9E+37,0,173.536,0,172.562,0,176.466,0,173.956,0,176.076,0,176.482,0,171.606,0,18.57,0,69.116,0,174.443,0,174.484,0,174.241,0,486.791,0,175.61,0,20.274,0,-173.277,0,2.07E-08,0,8.27E-08,0
308,4/04/2023 12:06:29:331,173.758,0,-96.049,0,174.766,0,-127.434,0,173.444,0,172.459,0,176.383,0,173.937,0,176.02,0,176.427,0,171.524,0,18.604,0,69.094,0,174.32,0,174.416,0,174.274,0,486.748,0,175.481,0,20.302,0,-145.163,0,-6.2E-08,0,8.27E-08,0
309,4/04/2023 12:06:39:331,173.668,0,-9.9E+37,0,174.682,0,-147.761,0,173.349,0,172.385,0,176.294,0,173.94,0,175.933,0,176.352,0,171.46,0,18.589,0,69.107,0,174.293,0,174.461,0,174.263,0,486.783,0,175.393,0,20.33,0,-9.9E+37,0,-2.07E-08,0,6.2E-08,0
310,4/04/2023 12:06:49:331,173.563,0,-98.581,0,174.563,0,-9.9E+37,0,173.233,0,172.269,0,176.228,0,173.8,0,175.759,0,176.257,0,171.351,0,18.57,0,69.069,0,174.196,0,174.506,0,174.218,0,486.858,0,175.39,0,20.267,0,-118.903,0,2.07E-08,0,6.2E-08,0
311,4/04/2023 12:06:59:331,173.473,0,-9.9E+37,0,174.484,0,-84.583,0,173.122,0,172.177,0,176.149,0,173.65,0,175.658,0,176.172,0,171.251,0,18.573,0,69.023,0,174.151,0,174.366,0,174.094,0,486.746,0,175.372,0,20.207,0,-9.9E+37,0,1.241E-07,0,-4.14E-08,0
312,4/04/2023 12:07:09:331,173.373,0,-103.327,0,174.384,0,-163.12,0,173.042,0,172.063,0,176.03,0,173.589,0,175.656,0,176.082,0,171.177,0,18.538,0,68.967,0,174.064,0,174.292,0,173.96,0,486.659,0,175.309,0,20.188,0,-138.961,0,2.07E-08,0,8.27E-08,0
313,4/04/2023 12:07:19:331,173.264,0,-192.85,0,174.299,0,-9.9E+37,0,172.934,0,171.955,0,175.95,0,173.626,0,175.595,0,176.03,0,171.085,0,18.554,0,68.972,0,173.911,0,174.155,0,173.83,0,486.83,0,175.237,0,20.17,0,-166.9,0,8.27E-08,0,-4.14E-08,0
314,4/04/2023 12:07:29:331,173.188,0,-9.9E+37,0,174.194,0,-150.118,0,172.85,0,171.876,0,175.85,0,173.554,0,175.5,0,175.929,0,171.003,0,18.562,0,68.964,0,173.792,0,174.01,0,173.717,0,486.604,0,175.145,0,20.185,0,-9.9E+37,0,-2.07E-08,0,1.034E-07,0
315,4/04/2023 12:07:39:331,173.117,0,-96.383,0,174.104,0,-132.493,0,172.739,0,171.799,0,175.79,0,173.52,0,175.416,0,175.78,0,170.925,0,18.562,0,68.99,0,173.665,0,173.944,0,173.688,0,486.5,0,175.093,0,20.141,0,-134.884,0,-1.241E-07,0,6.2E-08,0
316,4/04/2023 12:07:49:331,173.11,0,-173.281,0,174.108,0,-9.9E+37,0,172.72,0,171.749,0,175.744,0,173.399,0,175.394,0,175.707,0,170.846,0,18.56,0,69.022,0,173.582,0,173.945,0,173.676,0,486.691,0,174.981,0,20.105,0,-137.035,0,0,0,-2.07E-08,0
317,4/04/2023 12:07:59:331,173.015,0,-9.9E+37,0,174.007,0,-65.904,0,172.623,0,171.646,0,175.66,0,173.327,0,175.313,0,175.631,0,170.751,0,18.557,0,69.037,0,173.585,0,173.879,0,173.633,0,486.612,0,174.876,0,20.121,0,-9.9E+37,0,1.241E-07,0,2.07E-08,0
318,4/04/2023 12:08:09:331,172.871,0,-9.9E+37,0,173.873,0,-69.058,0,172.513,0,171.543,0,175.587,0,173.238,0,175.256,0,175.58,0,170.675,0,18.566,0,69.053,0,173.512,0,173.862,0,173.585,0,486.339,0,174.85,0,20.18,0,-9.9E+37,0,0,0,-1.034E-07,0
319,4/04/2023 12:08:19:331,172.76,0,-100.929,0,173.774,0,-9.9E+37,0,172.417,0,171.45,0,175.507,0,173.034,0,175.194,0,175.512,0,170.604,0,18.594,0,69.018,0,173.496,0,173.822,0,173.397,0,486.346,0,174.807,0,20.212,0,-128.948,0,4.14E-08,0,2.07E-08,0
320,4/04/2023 12:08:29:331,172.657,0,-148.003,0,173.684,0,-9.9E+37,0,172.324,0,171.342,0,175.404,0,172.665,0,175.083,0,175.456,0,170.501,0,18.596,0,68.972,0,173.475,0,173.672,0,173.191,0,486.468,0,174.675,0,20.201,0,-159.19,0,4.14E-08,0,2.07E-08,0
321,4/04/2023 12:08:39:331,172.554,0,-9.9E+37,0,173.584,0,-78.287,0,172.206,0,171.263,0,175.309,0,172.718,0,174.99,0,175.375,0,170.398,0,18.591,0,68.903,0,173.333,0,173.413,0,173.112,0,486.324,0,174.625,0,20.183,0,-9.9E+37,0,1.034E-07,0,2.07E-08,0
322,4/04/2023 12:08:49:331,172.475,0,-132.415,0,173.497,0,-131.978,0,172.132,0,171.15,0,175.206,0,172.797,0,174.877,0,175.306,0,170.322,0,18.575,0,68.934,0,173.269,0,173.402,0,173.043,0,486.175,0,174.561,0,20.18,0,-9.9E+37,0,0,0,-4.14E-08,0
323,4/04/2023 12:08:59:331,172.364,0,-126.637,0,173.402,0,-9.9E+37,0,172.026,0,171.062,0,175.127,0,172.754,0,174.8,0,175.187,0,170.221,0,18.594,0,68.949,0,173.121,0,173.358,0,172.941,0,486.359,0,174.448,0,20.201,0,-131.619,0,4.14E-08,0,8.27E-08,0
324,4/04/2023 12:09:09:331,172.285,0,-9.9E+37,0,173.32,0,-71.717,0,171.955,0,170.97,0,175.026,0,172.807,0,174.734,0,175.113,0,170.134,0,18.575,0,68.947,0,173.034,0,173.35,0,172.896,0,486.237,0,174.4,0,20.207,0,-9.9E+37,0,-8.27E-08,0,8.27E-08,0
325,4/04/2023 12:09:19:331,172.195,0,-137.552,0,173.217,0,-75.003,0,171.852,0,170.859,0,174.958,0,172.902,0,174.674,0,175.05,0,170.039,0,18.546,0,68.957,0,173.105,0,173.109,0,172.806,0,485.991,0,174.366,0,20.27,0,-9.9E+37,0,-1.861E-07,0,4.14E-08,0
326,4/04/2023 12:09:29:331,172.179,0,-103.276,0,173.192,0,-9.9E+37,0,171.799,0,170.843,0,174.874,0,172.978,0,174.631,0,174.959,0,169.989,0,18.548,0,69.011,0,173.087,0,173.045,0,172.814,0,486.119,0,174.328,0,20.283,0,-119.748,0,2.275E-07,0,-6.2E-08,0
327,4/04/2023 12:09:39:331,172.095,0,-9.9E+37,0,173.122,0,-101.948,0,171.736,0,170.767,0,174.799,0,172.988,0,174.548,0,174.864,0,169.905,0,18.567,0,69.083,0,172.984,0,172.992,0,172.691,0,485.953,0,174.245,0,20.232,0,-9.9E+37,0,-2.07E-08,0,-6.2E-08,0
328,4/04/2023 12:09:49:331,171.994,0,-101.13,0,173.019,0,-190.333,0,171.615,0,170.669,0,174.73,0,172.864,0,174.473,0,174.771,0,169.836,0,18.561,0,69.145,0,172.923,0,172.997,0,172.621,0,485.97,0,174.185,0,20.286,0,-145.756,0,4.14E-08,0,2.07E-08,0
329,4/04/2023 12:09:59:331,171.855,0,-154.51,0,172.912,0,-9.9E+37,0,171.514,0,170.558,0,174.654,0,172.853,0,174.39,0,174.689,0,169.724,0,18.573,0,69.183,0,172.873,0,173.004,0,172.576,0,486.113,0,174.147,0,20.338,0,-160.965,0,0,0,2.07E-08,0
330,4/04/2023 12:10:09:331,171.775,0,-9.9E+37,0,172.813,0,-59.883,0,171.437,0,170.46,0,174.559,0,172.81,0,174.346,0,174.593,0,169.678,0,18.573,0,69.231,0,172.831,0,172.959,0,172.515,0,485.957,0,174.105,0,20.365,0,-9.9E+37,0,4.14E-08,0,-6.2E-08,0
331,4/04/2023 12:10:19:331,171.672,0,-9.9E+37,0,172.712,0,-54.76,0,171.342,0,170.368,0,174.493,0,172.667,0,174.249,0,174.511,0,169.58,0,18.567,0,69.282,0,172.723,0,172.877,0,172.362,0,485.741,0,174.068,0,20.341,0,-9.9E+37,0,-2.07E-08,0,-8.27E-08,0
332,4/04/2023 12:10:29:331,171.596,0,-153.971,0,172.625,0,-131.751,0,171.252,0,170.262,0,174.393,0,172.58,0,174.122,0,174.448,0,169.524,0,18.552,0,69.33,0,172.741,0,172.822,0,172.265,0,485.49,0,173.978,0,20.349,0,-9.9E+37,0,8.27E-08,0,-4.14E-08,0
333,4/04/2023 12:10:39:331,171.493,0,-96.696,0,172.525,0,-9.9E+37,0,171.16,0,170.175,0,174.284,0,172.578,0,174.04,0,174.377,0,169.448,0,18.544,0,69.353,0,172.712,0,172.827,0,172.23,0,485.646,0,173.841,0,20.32,0,-123.937,0,4.14E-08,0,-8.27E-08,0
334,4/04/2023 12:10:49:331,171.385,0,-141.024,0,172.438,0,-9.9E+37,0,171.057,0,170.075,0,174.205,0,172.483,0,173.961,0,174.287,0,169.366,0,18.557,0,69.371,0,172.567,0,172.629,0,172.162,0,485.84,0,173.764,0,20.323,0,-158.214,0,-4.14E-08,0,6.2E-08,0
335,4/04/2023 12:10:59:331,171.305,0,-171.167,0,172.344,0,-141.936,0,170.965,0,169.988,0,174.163,0,172.307,0,173.864,0,174.177,0,169.28,0,18.557,0,69.381,0,172.427,0,172.455,0,172.114,0,485.828,0,173.682,0,20.294,0,-9.9E+37,0,1.034E-07,0,6.2E-08,0
